uhq_id,uhq_title,uhq_link,title,title_link,author,author_link,type,year,publisher,publisher_tag,metadata,citation_num,citation_link,sample_text
G0115,The Utah State Hospital: A Study in the Care of the Mentally Ill,"https://scholar.google.com/scholar?cites=10469451012367742029&as_sdt=5,45&sciodt=0,45&hl=en","The Treatment of the Mentally Ill in Alaska, 1884-1912: A Territorial Study",https://www.jstor.org/stable/40489251,TG Smith,,ARTICLE,1974,The Pacific Northwest Quarterly,JSTOR,"TG Smith - The Pacific Northwest Quarterly, 1974 - JSTOR",1,"https://scholar.google.com/scholar?cites=15409804958850343074&as_sdt=5,45&sciodt=0,45&hl=en",Scholars have long been interested in the treatment of the mentally ill in America. Significant works have appeared on the changing attitudes and policies toward the care of the mentally …
G0115,The Utah State Hospital: A Study in the Care of the Mentally Ill,"https://scholar.google.com/scholar?cites=10469451012367742029&as_sdt=5,45&sciodt=0,45&hl=en", The Utah State Training School: Its Founding and Development,https://scholarlypublishingcollective.org/uip/uhq/article-abstract/73/3/265/203462,C Fraizer,,ARTICLE,2005,Utah Historical Quarterly,scholarlypublishingcollective.org,"C Fraizer - Utah Historical Quarterly, 2005 - scholarlypublishingcollective.org",No citation count,https://scholar.google.comNo citation count,"Among uncertainty. mental exhibiting many retardation abnormal Those in today's creates behaviors individuals a society, fear we of mental retardation creates a fear of uncertainty …"
G0117,What Are We Doing?,"https://scholar.google.com/scholar?cites=15780131628312936128&as_sdt=5,45&sciodt=0,45&hl=en"," The Wisconsin Historical Society: Collecting, Preserving, and Sharing Stories Since 1846",https://books.google.com/books?hl=en&lr=&id=vusmEAAAQBAJ&oi=fnd&pg=PT5&ots=UZ0zHv_F8N&sig=oyFGz6hM5-RVVpv7KyZbOZ3eXTA,J Zimm,,BOOK,2021,Wisconsin Historical Society Press,books.google.com,J Zimm - 2021 - books.google.com,No citation count,https://scholar.google.comNo citation count,"Explore the storied history of this grand Wisconsin treasure–the Wisconsin Historical Society, older than the state itself. From the Society's earliest days as pioneers worked to …"
G0118,"A JOURNAL OF JOHN A. WIDTSOE: Colorado River Party, September 3-19, 1922, preliminary to the Santa Fe Conference which framed the Colorado River Compact","https://scholar.google.com/scholar?cites=16448611462270611488&as_sdt=5,45&sciodt=0,45&hl=en", Rainbow Bridge,https://muse.jhu.edu/book/9329/,H Hassell,,BOOK,1999,Utah State University Press,muse.jhu.edu,H Hassell - 1999 - muse.jhu.edu,12,"https://scholar.google.com/scholar?cites=5892271829511752252&as_sdt=5,45&sciodt=0,45&hl=en","summary On the morning of August 14, 1909, a small, diverse group including Professor Byron Cummings of the University of Utah, Government Land Office surveyor William …"
G0118,"A JOURNAL OF JOHN A. WIDTSOE: Colorado River Party, September 3-19, 1922, preliminary to the Santa Fe Conference which framed the Colorado River Compact","https://scholar.google.com/scholar?cites=16448611462270611488&as_sdt=5,45&sciodt=0,45&hl=en",The Great “Race” to “Discover” Rainbow Natural Bridge in 1909,https://www.academia.edu/download/53861604/Stephen_20Jett_20Article.pdf,SC Jett,,ARTICLE,1992,Kiva,Francis,"SC Jett - Kiva, 1992 - Taylor & Francis",8,"https://scholar.google.com/scholar?cites=4379231918357574239&as_sdt=5,45&sciodt=0,45&hl=en","Orthodox history has it that Rainbow Bridge, the world's largest natural stone span, was first seen by literate whites on August 14, 1909, on an expedition consisting of the rival but …"
G0118,"A JOURNAL OF JOHN A. WIDTSOE: Colorado River Party, September 3-19, 1922, preliminary to the Santa Fe Conference which framed the Colorado River Compact","https://scholar.google.com/scholar?cites=16448611462270611488&as_sdt=5,45&sciodt=0,45&hl=en", Standing up country: The canyon lands of Utah and Arizona,javascript:void(0),CG Crampton,,BOOK,1964,Knopf,Knopf,CG Crampton - 1964 - Knopf,27,"https://scholar.google.com/scholar?cites=10354260917475706154&as_sdt=5,45&sciodt=0,45&hl=en",
G0118,"A JOURNAL OF JOHN A. WIDTSOE: Colorado River Party, September 3-19, 1922, preliminary to the Santa Fe Conference which framed the Colorado River Compact","https://scholar.google.com/scholar?cites=16448611462270611488&as_sdt=5,45&sciodt=0,45&hl=en", A Trip with the Mail,https://scholarlypublishingcollective.org/uip/uhq/article-abstract/71/2/165/203690,ME Robinson,,ARTICLE,2003,Utah Historical Quarterly,scholarlypublishingcollective.org,"ME Robinson - Utah Historical Quarterly, 2003 - scholarlypublishingcollective.org",1,"https://scholar.google.com/scholar?cites=4001386210605434892&as_sdt=5,45&sciodt=0,45&hl=en","The trip carrying the mail, in a horse-drawn buggy, is one of the beautiful memories etched into the minds of two young boys traveling with their father over the route taken by the early …"
G0119,The Search for the Fabulous in the Settlement of the Southwest,"https://scholar.google.com/scholar?cites=11994759765793900466&as_sdt=5,45&sciodt=0,45&hl=en", Archaeological semiotics,http://docs.ludost.net/unsorted/342000/342931%20Robert%20W.%20Preucel%20-%20(Social%20Archaeology)%20Archaeological%20Semiotics%20(2007%2C%20Wiley-Blackwell)%20(354s)%20A13CAF5EB115784DB2D11084DEB71733.pdf,RW Preucel,,BOOK,2008,Wiley,books.google.com,RW Preucel - 2008 - books.google.com,425,"https://scholar.google.com/scholar?cites=17703110113905643632&as_sdt=5,45&sciodt=0,45&hl=en","This book explores the multiple ways in which archaeologists give meaning to the past, highlighting debates over the ontological and epistemological status of the discipline and …"
G0119,The Search for the Fabulous in the Settlement of the Southwest,"https://scholar.google.com/scholar?cites=11994759765793900466&as_sdt=5,45&sciodt=0,45&hl=en", Myth and the History of the Hispanic Southwest: Essays,https://books.google.com/books?hl=en&lr=&id=DN7xQW3aIbMC&oi=fnd&pg=PR9&ots=d9ALliNU78&sig=SoDiLdY98B-OtgiQfEh_gr6Bss8,DJ Weber,,BOOK,1988,University of New Mexico Press,books.google.com,DJ Weber - 1988 - books.google.com,127,"https://scholar.google.com/scholar?cites=5096677664499128153&as_sdt=5,45&sciodt=0,45&hl=en","These essays explore the common roots of myth and history. Going back to the earliest Spanish explorers of the Southwest, Weber looks at some of the myths that informed the …"
G0119,The Search for the Fabulous in the Settlement of the Southwest,"https://scholar.google.com/scholar?cites=11994759765793900466&as_sdt=5,45&sciodt=0,45&hl=en", Imagining the world: Mythical belief versus reality in global encounters,https://books.google.com/books?hl=en&lr=&id=Qfdb6QbyvgQC&oi=fnd&pg=PP13&ots=MskV8_rce6&sig=aEhMailArWLUjWDE6copXNWs4_A,OR Dathorne,,BOOK,1994,Bergin & Garvey,books.google.com,OR Dathorne - 1994 - books.google.com,47,"https://scholar.google.com/scholar?cites=6841718714807697109&as_sdt=5,45&sciodt=0,45&hl=en","This is a study of the manner in which certain mythical notions of the world become accepted as fact. Dathorne shows how particular European concepts such as El Dorado, the Fountain …"
G0119,The Search for the Fabulous in the Settlement of the Southwest,"https://scholar.google.com/scholar?cites=11994759765793900466&as_sdt=5,45&sciodt=0,45&hl=en"," Aimee Semple McPherson and the Making of Modern Pentecostalism, 1890-1926",https://www.taylorfrancis.com/books/mono/10.4324/9781315728865/aimee-semple-mcpherson-making-modern-pentecostalism-1890-1926-chas-barfoot,CH Barfoot,,BOOK,2014,Routledge,taylorfrancis.com,CH Barfoot - 2014 - taylorfrancis.com,32,"https://scholar.google.com/scholar?cites=7358000135318813144&as_sdt=5,45&sciodt=0,45&hl=en","Pentecostalism was born at the turn of the twentieth century in a"" tumble-down shack"" in a rundown semi-industrial area of Los Angeles composed of a tombstone shop, saloons, livery …"
G0119,The Search for the Fabulous in the Settlement of the Southwest,"https://scholar.google.com/scholar?cites=11994759765793900466&as_sdt=5,45&sciodt=0,45&hl=en"," Native American adoption, captivity, and slavery in changing contexts",https://books.google.com/books?hl=en&lr=&id=kQfHAAAAQBAJ&oi=fnd&pg=PP1&ots=WWUQqNqP60&sig=O2Y-4EvIDWhZRejo3ej3sgHCxOY,"<a href=""/citations?user=xiQUKqoAAAAJ&amp;hl=en&amp;oi=sra"">M Carocci</a>",https://scholar.google.com/citations?user=xiQUKqoAAAAJ&hl=en&oi=sra,BOOK,2012,Palgrave,books.google.com,"M Carocci, S Pratt - 2012 - books.google.com",18,"https://scholar.google.com/scholar?cites=18409711463914119559&as_sdt=5,45&sciodt=0,45&hl=en","Radically rethinks the theoretical parameters through which we interpret both current and past ideas of captivity, adoption, and slavery among Native American societies in an …"
G0119,The Search for the Fabulous in the Settlement of the Southwest,"https://scholar.google.com/scholar?cites=11994759765793900466&as_sdt=5,45&sciodt=0,45&hl=en",Linear B as distributed cognition: excavating a mind not limited by the skin,https://books.google.com/books?hl=en&lr=&id=xQqiDwAAQBAJ&oi=fnd&pg=PA69&ots=WPfgMyMnEr&sig=A4k-Gu7efVbTNnBL79-4qA2THco,"<a href=""/citations?user=QzggpbwAAAAJ&amp;hl=en&amp;oi=sra"">L Malafouris</a>",https://scholar.google.com/citations?user=QzggpbwAAAAJ&hl=en&oi=sra,BOOK,2012,Aarhus University Press,books.google.com,"L Malafouris - Excavating the Mind: Cross-sections through …, 2012 - books.google.com",16,"https://scholar.google.com/scholar?cites=2538980840042028872&as_sdt=5,45&sciodt=0,45&hl=en","This paper addresses the dynamics of material culture meaning. Its principal assumption is that such meaning is contingent upon both direct and indirect perception, or what we might …"
G0119,The Search for the Fabulous in the Settlement of the Southwest,"https://scholar.google.com/scholar?cites=11994759765793900466&as_sdt=5,45&sciodt=0,45&hl=en","Searching for the feathered serpent: exploring the origins of Mexican culture in Los Angeles, 1830-1850",https://search.proquest.com/openview/2f9c87b814587e730357a508992af8a7/1?pq-origsite=gscholar&cbl=18750&diss=y,"<a href=""/citations?user=kqRItsoAAAAJ&amp;hl=en&amp;oi=sra"">MJ González</a>",https://scholar.google.com/citations?user=kqRItsoAAAAJ&hl=en&oi=sra,THESIS/DISSERTATION,1993,"University of California, Berkeley",search.proquest.com,MJ González - 1993 - search.proquest.com,8,"https://scholar.google.com/scholar?cites=2501514215393208480&as_sdt=5,45&sciodt=0,45&hl=en","This study examines how educated Mexican emigres and ambitious Californios contributed to the social, economic, and political life of Los Angeles between 1830 and 1850. The study …"
G0119,The Search for the Fabulous in the Settlement of the Southwest,"https://scholar.google.com/scholar?cites=11994759765793900466&as_sdt=5,45&sciodt=0,45&hl=en"," Humboldt's Utah, 1811",https://scholarlypublishingcollective.org/uip/uhq/article-abstract/26/3/268/209749,CG Crampton,,ARTICLE,1958,Utah Historical Quarterly,scholarlypublishingcollective.org,"CG Crampton - Utah Historical Quarterly, 1958 - scholarlypublishingcollective.org",4,"https://scholar.google.com/scholar?cites=14491768367089265388&as_sdt=5,45&sciodt=0,45&hl=en",Rocky Mountains above the Spanish settlements; his maps in the accompanying atlas extend no further north than forty-two degrees of latitude. Humboldt described with much …
G0119,The Search for the Fabulous in the Settlement of the Southwest,"https://scholar.google.com/scholar?cites=11994759765793900466&as_sdt=5,45&sciodt=0,45&hl=en", Way back to Aztlan: Sixteenth century Hispanic-Nahuatl transculturation and the construction of the new Mexico,http://etheses.lse.ac.uk/2272/1/U615219.pdf,"<a href=""/citations?user=O7lymxMAAAAJ&amp;hl=en&amp;oi=sra"">DA Levin-Rojo</a>",https://scholar.google.com/citations?user=O7lymxMAAAAJ&hl=en&oi=sra,THESIS/DISSERTATION,2002,University of London,search.proquest.com,DA Levin-Rojo - 2002 - search.proquest.com,2,"https://scholar.google.com/scholar?cites=17739367680672448059&as_sdt=5,45&sciodt=0,45&hl=en",This thesis is a library and archive-based study within the field of historical anthropology. It is concerned with one particular case of cross-cultural borrowing that occurred during the …
G0119,The Search for the Fabulous in the Settlement of the Southwest,"https://scholar.google.com/scholar?cites=11994759765793900466&as_sdt=5,45&sciodt=0,45&hl=en",Coronado and the Myth of Quivira,https://www.jstor.org/stable/43469745,DJ Weber,,ARTICLE,1985,Southwest Review,JSTOR,"DJ Weber - Southwest Review, 1985 - JSTOR",2,"https://scholar.google.com/scholar?cites=13691466778398170079&as_sdt=5,45&sciodt=0,45&hl=en","In 1984, public discussion in Texas turned to the subject of myth almost as frequently as it did to George Orwell. The catalyst for the frequent appearance of myth in public forums in …"
G0119,The Search for the Fabulous in the Settlement of the Southwest,"https://scholar.google.com/scholar?cites=11994759765793900466&as_sdt=5,45&sciodt=0,45&hl=en", Spatial and Discursive Violence in the US Southwest,https://books.google.com/books?hl=en&lr=&id=N40gEAAAQBAJ&oi=fnd&pg=PT4&ots=bCr8ga5M6e&sig=wk3wfqtR9aSA77r_1p_KB44dh_0,"<a href=""/citations?user=wsbqZrIAAAAJ&amp;hl=en&amp;oi=sra"">B Pita</a>",https://scholar.google.com/citations?user=wsbqZrIAAAAJ&hl=en&oi=sra,BOOK,2021,Duke University Press,books.google.com,"R Sánchez, B Pita - 2021 - books.google.com",2,"https://scholar.google.com/scholar?cites=11377604723430994947&as_sdt=5,45&sciodt=0,45&hl=en",In Spatial and Discursive Violence in the US Southwest Rosaura Sánchez and Beatrice Pita examine literary representations of settler colonial land enclosure and dispossession in the …
G0119,The Search for the Fabulous in the Settlement of the Southwest,"https://scholar.google.com/scholar?cites=11994759765793900466&as_sdt=5,45&sciodt=0,45&hl=en", Utah: A Hispanic History,javascript:void(0),V Mayer,,BOOK,1975,University of Utah,…,"V Mayer - 1975 - American West Center, University of …",9,"https://scholar.google.com/scholar?cites=13592112509644981790&as_sdt=5,45&sciodt=0,45&hl=en",
G0119,The Search for the Fabulous in the Settlement of the Southwest,"https://scholar.google.com/scholar?cites=11994759765793900466&as_sdt=5,45&sciodt=0,45&hl=en","The southern perception of the trans-Mississippi West, 1845-1853",https://search.proquest.com/openview/20197e85b61f3ead8f2deeba0c61efdd/1?pq-origsite=gscholar&cbl=18750&diss=y,DM Dunning,,THESIS/DISSERTATION,1995,University of Illinois at Urbana-Champaign,search.proquest.com,DM Dunning - 1995 - search.proquest.com,1,"https://scholar.google.com/scholar?cites=17033626312248404897&as_sdt=5,45&sciodt=0,45&hl=en",This thesis examines the awareness and response of the slave states to the conditions and events in the Trans-Mississippi West from Texas Annexation through the Oregon Question …
G0119,The Search for the Fabulous in the Settlement of the Southwest,"https://scholar.google.com/scholar?cites=11994759765793900466&as_sdt=5,45&sciodt=0,45&hl=en", Northwest and the Conquest of the Americas: Chicana/o Roots of Cultural Hybridity and Presence,javascript:void(0),R Sanchez,,BOOK CHAPTER,2005,Michigan State University Press,2005,"R Sanchez - MEMORY, COMMUNITY, AND ACTIVISM, 2005",No citation count,https://scholar.google.comNo citation count,
G0119,The Search for the Fabulous in the Settlement of the Southwest,"https://scholar.google.com/scholar?cites=11994759765793900466&as_sdt=5,45&sciodt=0,45&hl=en"," Home (s), Borders and Transgressions: The Story Told by Inscription Rock",https://www.academia.edu/download/60383345/Transnational_Americas_published_version20190824-46447-1uj49j.pdf#page=185,A Kökény,,BOOK,2019,Americana eBooks,academia.edu,"A Kökény - TRANSNATIONAL AMERICAS: HOME (S), BORDERS …, 2019 - academia.edu",No citation count,https://scholar.google.comNo citation count,El Morro National Monument is located on an ancient east-west trail in western New Mexico. The main feature of this National Monument is a great sandstone promontory with a pool of …
